Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustSpeed,RainToday,RainTomorrow
2010-01-03,Cobar,18.1,29.8,0.0,11.4,12.7,37.0,No,No
2010-01-04,Cobar,16.6,35.0,0.0,11.0,13.1,26.0,No,No
2010-01-05,Cobar,22.9,34.7,0.0,10.0,7.4,85.0,No,Yes
2010-01-06,Cobar,19.5,33.7,6.4,6.0,9.8,28.0,Yes,No
2010-01-07,Cobar,22.7,35.7,0.0,8.8,11.0,30.0,No,No
2010-01-08,Cobar,21.9,36.4,0.0,10.8,13.6,37.0,No,No
2010-01-09,Cobar,23.3,37.2,0.0,12.6,11.0,33.0,No,No
2010-01-10,Cobar,23.8,39.7,0.0,10.8,12.5,30.0,No,No
2010-01-11,Cobar,24.8,41.6,0.0,12.6,11.6,37.0,No,No
2010-01-12,Cobar,24.5,42.4,0.0,15.0,12.3,56.0,No,No
2010-01-13,Cobar,25.7,37.1,0.0,16.8,11.4,46.0,No,No
2010-01-14,Cobar,20.5,34.8,0.0,14.2,11.9,35.0,No,No
2010-01-15,Cobar,20.6,39.4,0.0,12.8,10.3,50.0,No,No
2010-01-16,Cobar,24.8,38.2,0.2,10.6,11.1,57.0,No,No
2010-01-17,Cobar,21.2,29.0,0.0,13.0,12.0,43.0,No,No
2010-01-18,Cobar,15.6,24.6,0.0,15.0,12.4,46.0,No,No
2010-01-19,Cobar,11.3,28.8,0.0,11.2,12.9,50.0,No,No
2010-01-20,Cobar,13.8,34.8,0.0,12.8,12.8,28.0,No,No
2010-01-21,Cobar,20.2,40.3,0.0,11.2,13.2,30.0,No,No
2010-01-22,Cobar,23.2,41.3,0.0,14.8,12.7,44.0,No,No
2010-01-23,Cobar,26.2,40.3,0.0,18.2,12.7,39.0,No,No
2010-01-24,Cobar,21.5,38.8,0.0,17.4,12.7,33.0,No,No
2010-01-25,Cobar,22.1,41.2,0.0,14.4,12.6,33.0,No,No
2010-01-26,Cobar,24.2,41.3,0.0,14.6,12.0,33.0,No,No
2010-01-27,Cobar,27.0,41.8,0.0,13.0,11.8,44.0,No,No
2010-01-28,Cobar,22.9,36.2,0.0,15.0,6.4,39.0,No,No
2010-01-29,Cobar,24.0,38.0,0.0,9.4,8.9,33.0,No,No
2010-01-30,Cobar,24.0,37.4,0.0,11.0,12.2,46.0,No,No
2010-01-31,Cobar,24.0,34.1,0.0,15.8,8.0,43.0,No,No
2010-02-01,Cobar,23.8,32.1,0.0,11.6,5.5,39.0,No,No
2010-02-02,Cobar,23.1,33.3,0.0,10.0,4.5,54.0,No,No
2010-02-03,Cobar,22.7,29.9,0.0,13.2,0.8,56.0,No,Yes
2010-02-05,Cobar,19.7,26.8,7.2,2.4,2.9,39.0,Yes,No
2010-02-06,Cobar,19.8,25.3,0.0,4.1,6.4,37.0,No,Yes
2010-02-08,Cobar,22.7,30.4,0.0,5.0,4.2,35.0,No,Yes
2010-02-09,Cobar,20.8,32.1,9.6,4.4,12.6,31.0,Yes,No
2010-02-11,Cobar,23.4,35.7,0.0,8.6,12.6,24.0,No,No
2010-02-13,Cobar,20.1,23.6,22.4,5.6,0.0,24.0,Yes,Yes
2010-02-15,Cobar,18.0,29.3,0.6,3.0,12.9,35.0,No,No
2010-02-16,Cobar,18.0,30.3,0.0,8.0,12.8,30.0,No,No
2010-02-17,Cobar,19.9,31.7,0.0,7.2,12.8,30.0,No,No
2010-02-18,Cobar,19.3,30.7,0.0,7.8,12.7,39.0,No,No
2010-02-19,Cobar,17.5,30.7,0.0,10.4,12.4,41.0,No,No
2010-02-20,Cobar,20.6,32.5,0.0,7.6,12.2,30.0,No,No
2010-02-21,Cobar,20.9,34.0,0.0,8.0,12.4,31.0,No,No
2010-02-22,Cobar,22.0,35.3,0.0,17.0,8.9,37.0,No,No
2010-02-23,Cobar,22.4,30.9,0.0,7.6,12.6,35.0,No,No
2010-02-25,Cobar,19.3,33.8,0.0,9.4,12.0,37.0,No,No
2010-02-26,Cobar,20.6,32.3,0.0,10.8,10.4,48.0,No,No
2010-02-27,Cobar,18.7,32.5,0.0,9.6,12.1,30.0,No,No
2010-02-28,Cobar,21.6,31.6,0.0,7.4,0.1,28.0,No,No
2010-03-01,Cobar,19.4,27.4,0.0,4.4,1.1,48.0,No,No
2010-03-02,Cobar,17.9,26.8,0.0,6.6,8.5,50.0,No,No
2010-03-03,Cobar,15.8,30.4,0.0,8.0,6.3,39.0,No,Yes
2010-03-04,Cobar,18.4,22.5,2.6,7.0,1.8,43.0,Yes,Yes
2010-03-05,Cobar,18.0,27.9,12.8,0.6,3.7,33.0,Yes,Yes
2010-03-06,Cobar,20.7,30.5,2.4,2.0,7.9,22.0,Yes,No
2010-03-07,Cobar,19.1,29.4,0.6,4.8,5.1,41.0,No,No
2010-03-08,Cobar,15.1,26.7,0.0,4.2,11.8,44.0,No,No
2010-03-09,Cobar,14.0,26.6,0.0,7.0,10.3,35.0,No,No
2010-03-10,Cobar,12.8,23.2,0.0,7.6,11.6,33.0,No,No
2010-03-11,Cobar,11.0,27.7,0.0,7.4,10.4,41.0,No,No
2010-03-12,Cobar,16.1,28.0,0.0,6.4,9.9,46.0,No,No
2010-03-13,Cobar,16.3,28.0,0.0,7.6,10.0,43.0,No,No
2010-03-14,Cobar,15.8,28.5,0.0,7.6,5.8,35.0,No,No
2010-03-15,Cobar,17.3,29.6,0.0,5.4,5.7,26.0,No,No
2010-03-16,Cobar,16.5,30.9,0.0,5.8,10.7,28.0,No,No
2010-03-17,Cobar,17.7,30.9,0.0,7.2,11.4,30.0,No,No
2010-03-18,Cobar,16.8,33.2,0.0,7.6,11.4,26.0,No,No
2010-03-19,Cobar,18.8,32.6,0.0,8.4,11.3,30.0,No,No
2010-03-20,Cobar,18.8,34.0,0.0,7.2,11.3,24.0,No,No
2010-03-21,Cobar,18.9,34.2,0.0,8.0,10.3,33.0,No,No
2010-03-22,Cobar,18.5,30.3,0.0,8.6,11.4,28.0,No,No
2010-03-23,Cobar,12.8,30.3,0.0,8.4,11.3,30.0,No,No
2010-03-24,Cobar,13.1,32.0,0.0,8.4,11.4,31.0,No,No
2010-03-25,Cobar,16.4,34.2,0.0,7.8,11.4,22.0,No,No
2010-03-26,Cobar,16.3,34.8,0.0,7.2,11.2,33.0,No,No
2010-03-27,Cobar,17.7,34.4,0.0,8.0,7.9,22.0,No,No
2010-03-29,Cobar,23.3,32.4,0.0,8.4,2.0,50.0,No,Yes
2010-03-30,Cobar,18.8,25.8,8.4,5.4,5.1,28.0,Yes,Yes
2010-03-31,Cobar,16.7,27.7,2.6,2.4,9.1,22.0,Yes,No
2010-04-01,Cobar,16.1,28.6,0.0,2.8,10.8,24.0,No,No
2010-04-02,Cobar,12.2,29.0,0.0,5.2,11.3,26.0,No,No
2010-04-03,Cobar,14.1,29.6,0.0,5.8,6.4,33.0,No,No
2010-04-04,Cobar,16.7,28.6,0.0,7.2,9.3,37.0,No,No
2010-04-05,Cobar,15.0,28.5,0.0,8.4,9.4,35.0,No,Yes
2010-04-06,Cobar,17.1,20.9,12.4,8.0,0.4,44.0,Yes,Yes
2010-04-07,Cobar,17.7,28.1,10.2,0.2,4.5,44.0,Yes,Yes
2010-04-08,Cobar,17.5,25.5,6.4,2.2,6.0,30.0,Yes,No
2010-04-09,Cobar,14.6,23.5,0.0,4.4,2.5,20.0,No,No
2010-04-10,Cobar,17.1,26.2,0.6,2.0,8.4,30.0,No,No
2010-04-11,Cobar,15.3,24.1,0.0,3.6,8.5,33.0,No,No
2010-04-14,Cobar,7.9,22.9,0.0,3.8,9.2,20.0,No,No
2010-04-15,Cobar,9.2,24.6,0.0,3.6,10.6,22.0,No,No
2010-04-16,Cobar,11.8,27.6,0.0,4.4,10.0,30.0,No,No
2010-04-17,Cobar,14.7,27.4,0.0,5.8,11.3,31.0,No,No
2010-04-18,Cobar,15.6,27.8,0.0,5.2,9.5,31.0,No,No
2010-04-19,Cobar,16.3,28.7,0.0,5.2,10.6,31.0,No,No
2010-04-20,Cobar,14.8,27.9,0.0,5.0,9.3,24.0,No,No
2010-04-21,Cobar,15.3,28.6,0.0,4.2,8.5,26.0,No,No
2010-04-22,Cobar,16.2,30.2,0.0,5.4,9.5,59.0,No,No
2010-04-23,Cobar,17.1,29.9,0.0,4.6,10.7,31.0,No,No
2010-04-24,Cobar,18.0,30.3,0.0,5.8,1.5,46.0,No,Yes
2010-04-25,Cobar,14.1,20.1,8.4,4.6,8.3,39.0,Yes,No
2010-04-26,Cobar,7.6,20.8,0.0,4.0,9.3,30.0,No,No
2010-04-27,Cobar,9.6,20.5,0.0,2.8,3.9,17.0,No,No
2010-04-29,Cobar,8.8,22.0,0.0,3.6,10.3,26.0,No,No
2010-04-30,Cobar,9.0,21.1,0.0,3.6,9.9,24.0,No,No
2010-05-01,Cobar,8.4,24.5,0.0,3.4,10.6,19.0,No,No
2010-05-02,Cobar,10.9,25.6,0.0,3.6,10.5,17.0,No,No
2010-05-03,Cobar,11.6,27.9,0.0,4.0,9.8,33.0,No,No
2010-05-04,Cobar,14.8,28.7,0.0,5.2,9.7,41.0,No,Yes
2010-05-05,Cobar,9.8,17.8,2.8,6.0,10.1,44.0,Yes,No
2010-05-07,Cobar,8.1,20.1,0.0,3.0,10.5,44.0,No,No
2010-05-08,Cobar,6.6,22.4,0.0,3.6,10.6,44.0,No,No
2010-05-09,Cobar,8.8,23.9,0.0,3.2,10.5,44.0,No,No
2010-05-10,Cobar,8.6,25.5,0.0,3.2,10.4,30.0,No,No
2010-05-11,Cobar,12.1,20.9,0.0,4.8,10.4,37.0,No,No
2010-05-13,Cobar,3.0,17.7,0.0,3.0,10.5,26.0,No,No
2010-05-14,Cobar,4.1,19.8,0.0,2.8,10.3,26.0,No,No
2010-05-17,Cobar,12.5,21.6,0.0,2.4,3.3,24.0,No,No
2010-05-18,Cobar,6.5,21.0,0.0,2.2,8.8,30.0,No,No
2010-05-19,Cobar,7.2,21.0,0.0,2.4,8.0,20.0,No,No
2010-05-20,Cobar,10.0,19.7,0.0,3.6,1.8,17.0,No,No
2010-05-21,Cobar,7.9,20.1,0.0,1.6,6.5,30.0,No,No
2010-05-22,Cobar,6.3,18.9,0.0,3.6,10.0,24.0,No,No
2010-05-23,Cobar,6.7,20.6,0.0,2.8,5.9,33.0,No,No
2010-05-24,Cobar,12.4,16.7,0.4,3.8,0.1,37.0,No,Yes
2010-05-25,Cobar,12.2,20.4,9.2,0.4,2.6,50.0,Yes,Yes
2010-05-26,Cobar,10.7,18.0,4.8,1.0,3.8,30.0,Yes,No
2010-05-27,Cobar,10.3,20.7,0.2,1.0,7.8,22.0,No,No
2010-05-28,Cobar,12.1,18.6,0.0,2.4,1.5,31.0,No,Yes
2010-05-29,Cobar,11.7,15.3,3.6,2.6,1.4,48.0,Yes,Yes
2010-05-31,Cobar,11.0,15.1,4.0,0.6,0.2,24.0,Yes,No
2010-06-01,Cobar,8.3,18.7,0.2,0.4,4.3,19.0,No,Yes
2010-06-02,Cobar,11.7,16.1,1.8,0.6,0.5,20.0,Yes,No
2010-06-03,Cobar,8.9,19.1,0.0,1.4,4.5,26.0,No,No
2010-06-04,Cobar,7.3,19.2,0.0,1.8,8.1,28.0,No,No
2010-06-05,Cobar,6.9,16.5,0.0,2.0,9.3,33.0,No,No
2010-06-06,Cobar,7.2,13.8,0.0,2.4,8.2,33.0,No,No
2010-06-07,Cobar,2.9,13.6,0.0,2.2,3.6,13.0,No,No
2010-06-08,Cobar,2.0,15.8,0.0,0.8,8.0,24.0,No,No
2010-06-09,Cobar,2.0,13.7,0.0,1.8,5.7,48.0,No,No
2010-06-10,Cobar,5.2,13.1,0.0,2.0,8.8,31.0,No,No
2010-06-12,Cobar,6.5,14.4,0.0,0.8,7.6,31.0,No,No
2010-06-13,Cobar,2.3,14.7,0.0,2.0,8.8,20.0,No,No
2010-06-14,Cobar,3.6,19.1,0.0,2.6,9.6,22.0,No,No
2010-06-15,Cobar,6.5,20.4,0.0,1.4,7.8,28.0,No,No
2010-06-16,Cobar,8.3,19.4,0.0,2.6,3.2,35.0,No,Yes
2010-06-17,Cobar,11.2,19.3,5.6,3.2,4.2,41.0,Yes,Yes
2010-06-19,Cobar,4.0,17.4,0.0,1.8,8.0,24.0,No,No
2010-06-20,Cobar,9.5,17.0,0.0,1.8,0.2,28.0,No,No
2010-06-21,Cobar,10.0,18.0,0.0,0.6,4.4,22.0,No,No
2010-06-22,Cobar,6.1,18.3,0.0,1.8,6.1,31.0,No,No
2010-06-23,Cobar,9.5,18.7,0.0,2.2,5.8,37.0,No,No
2010-06-24,Cobar,9.2,20.6,0.0,2.0,9.4,33.0,No,No
2010-06-25,Cobar,10.0,22.0,0.0,3.0,7.7,39.0,No,Yes
2010-06-26,Cobar,9.9,13.6,8.6,2.8,7.0,33.0,Yes,No
2010-06-28,Cobar,1.0,11.6,0.0,1.4,8.2,19.0,No,No
2010-06-29,Cobar,0.0,12.7,0.0,1.4,10.6,24.0,No,No
2010-06-30,Cobar,1.6,16.2,0.0,1.6,8.5,28.0,No,No
2010-07-01,Cobar,3.9,16.9,0.0,1.8,6.6,26.0,No,No
2010-07-02,Cobar,7.4,9.4,1.0,2.2,0.2,35.0,No,Yes
2010-07-03,Cobar,2.0,11.9,6.6,0.2,5.5,26.0,Yes,No
2010-07-04,Cobar,1.0,13.8,0.0,1.0,7.7,24.0,No,No
2010-07-05,Cobar,2.8,15.3,0.0,1.6,3.7,26.0,No,No
2010-07-06,Cobar,4.4,11.3,0.0,1.6,5.4,35.0,No,No
2010-07-07,Cobar,2.9,13.4,0.0,1.0,3.3,22.0,No,No
2010-07-08,Cobar,3.9,17.0,0.0,1.2,8.7,30.0,No,No
2010-07-09,Cobar,5.5,17.8,0.0,2.2,8.8,31.0,No,No
2010-07-10,Cobar,8.5,20.0,0.0,2.4,3.2,52.0,No,No
2010-07-11,Cobar,12.0,18.4,0.2,3.2,2.7,22.0,No,No
2010-07-12,Cobar,7.4,19.8,0.0,1.0,7.6,24.0,No,No
2010-07-13,Cobar,11.7,17.4,0.6,2.0,0.0,41.0,No,Yes
2010-07-15,Cobar,7.9,14.6,0.0,2.0,6.4,43.0,No,No
2010-07-16,Cobar,2.9,13.8,0.0,3.2,8.7,20.0,No,No
2010-07-17,Cobar,2.2,16.4,0.0,1.6,9.7,19.0,No,No
2010-07-18,Cobar,4.2,17.5,0.0,1.4,10.1,20.0,No,No
2010-07-19,Cobar,6.3,15.7,0.0,1.4,3.6,31.0,No,No
2010-07-20,Cobar,2.1,12.8,0.0,2.0,8.3,30.0,No,No
2010-07-21,Cobar,2.4,13.2,0.0,2.2,7.2,26.0,No,No
2010-07-22,Cobar,1.3,14.5,0.0,1.2,8.9,24.0,No,No
2010-07-23,Cobar,0.9,15.9,0.0,2.2,9.1,26.0,No,No
2010-07-24,Cobar,5.2,16.7,0.0,2.6,3.9,22.0,No,No
2009-01-01,CoffsHarbour,16.1,31.4,0.0,7.4,11.4,54.0,No,No
2009-01-02,CoffsHarbour,22.8,24.7,0.0,8.0,0.2,56.0,No,Yes
2009-01-03,CoffsHarbour,20.0,24.1,4.6,3.4,0.2,35.0,Yes,No
2009-01-04,CoffsHarbour,14.8,25.0,0.8,3.0,12.6,24.0,No,No
2009-01-05,CoffsHarbour,15.5,27.3,0.0,6.6,13.1,41.0,No,No
2009-01-06,CoffsHarbour,19.8,30.2,0.0,5.4,13.4,54.0,No,No
2009-01-07,CoffsHarbour,22.7,29.6,0.0,8.0,9.8,56.0,No,No
2009-01-08,CoffsHarbour,22.7,29.2,0.0,6.4,1.9,44.0,No,Yes
2009-01-09,CoffsHarbour,19.5,21.4,7.8,4.2,0.2,56.0,Yes,Yes
2009-01-10,CoffsHarbour,16.9,24.2,3.2,2.6,12.0,30.0,Yes,No
2009-01-11,CoffsHarbour,13.7,25.5,0.0,6.2,12.2,26.0,No,No
2009-01-12,CoffsHarbour,17.5,27.4,0.0,5.6,12.0,31.0,No,No
2009-01-13,CoffsHarbour,17.7,27.0,0.0,5.6,10.8,28.0,No,No
2009-01-14,CoffsHarbour,16.9,27.4,0.0,6.6,13.2,43.0,No,No
2009-01-15,CoffsHarbour,19.1,32.2,0.0,7.6,13.2,61.0,No,No
2009-01-16,CoffsHarbour,21.0,27.5,0.0,7.8,10.8,39.0,No,Yes
2009-01-17,CoffsHarbour,19.0,21.3,6.4,4.8,0.3,50.0,Yes,Yes
2009-01-18,CoffsHarbour,14.8,23.1,7.2,1.6,2.8,28.0,Yes,No
2009-01-19,CoffsHarbour,14.3,25.9,0.0,4.0,11.2,44.0,No,No
2009-01-20,CoffsHarbour,20.2,28.5,0.0,5.4,8.0,59.0,No,No
2009-01-21,CoffsHarbour,22.2,30.8,0.0,6.8,3.6,48.0,No,No
2009-01-22,CoffsHarbour,22.6,28.2,0.2,3.8,0.7,48.0,No,No
2009-01-23,CoffsHarbour,22.2,29.4,0.0,1.6,9.9,50.0,No,No
2009-01-24,CoffsHarbour,23.6,30.6,0.0,6.0,11.4,56.0,No,No
2009-01-25,CoffsHarbour,22.1,25.6,0.0,7.0,0.0,41.0,No,Yes
2009-01-26,CoffsHarbour,20.1,27.1,6.0,9.2,8.0,31.0,Yes,Yes
2009-01-27,CoffsHarbour,20.8,27.7,3.0,4.6,10.6,30.0,Yes,Yes
2009-01-28,CoffsHarbour,20.1,28.2,2.0,6.0,11.4,30.0,Yes,No
2009-01-29,CoffsHarbour,19.8,29.1,0.4,5.2,12.5,31.0,No,No
2009-01-30,CoffsHarbour,18.2,29.0,0.6,6.8,9.7,35.0,No,No
2009-01-31,CoffsHarbour,20.7,28.7,0.0,5.8,10.4,33.0,No,No
2009-02-01,CoffsHarbour,20.0,29.6,0.0,7.0,12.2,30.0,No,Yes
2009-02-02,CoffsHarbour,21.6,28.3,2.4,6.8,9.0,26.0,Yes,No
2009-02-03,CoffsHarbour,19.3,28.0,0.2,5.2,3.6,30.0,No,No
2009-02-04,CoffsHarbour,21.2,29.2,1.0,3.6,10.3,31.0,No,No
2009-02-05,CoffsHarbour,20.1,29.1,0.6,5.6,10.9,33.0,No,No
2009-02-06,CoffsHarbour,19.1,29.4,0.0,6.4,12.6,39.0,No,No
2009-02-07,CoffsHarbour,19.1,29.9,0.0,7.2,12.5,31.0,No,No
2009-02-08,CoffsHarbour,17.4,29.2,0.0,7.2,12.2,31.0,No,No
2009-02-09,CoffsHarbour,16.4,28.1,0.0,7.8,12.4,22.0,No,No
2009-02-10,CoffsHarbour,21.0,30.0,0.0,4.2,6.6,56.0,No,No
2009-02-11,CoffsHarbour,21.6,27.6,0.0,6.0,3.3,48.0,No,Yes
2009-02-13,CoffsHarbour,18.8,23.7,16.6,5.8,0.4,65.0,Yes,Yes
2009-02-19,CoffsHarbour,18.9,26.1,1.6,2.0,8.6,43.0,Yes,Yes
2009-02-20,CoffsHarbour,19.5,27.6,4.0,3.4,6.8,24.0,Yes,No
2009-02-21,CoffsHarbour,19.0,27.8,0.6,3.4,11.1,41.0,No,Yes
2009-02-22,CoffsHarbour,18.6,26.8,15.8,5.6,12.0,30.0,Yes,No
2009-02-24,CoffsHarbour,19.4,29.1,0.0,6.4,10.9,50.0,No,No
2009-02-25,CoffsHarbour,21.3,28.7,0.0,7.2,6.8,44.0,No,Yes
2009-02-26,CoffsHarbour,18.8,26.1,2.4,4.8,4.5,50.0,Yes,Yes
2009-02-27,CoffsHarbour,18.4,26.1,2.4,6.2,11.2,46.0,Yes,No
2009-02-28,CoffsHarbour,15.1,27.3,0.0,4.6,11.5,35.0,No,No
2009-03-01,CoffsHarbour,18.9,27.9,0.0,4.8,10.4,33.0,No,No
2009-03-02,CoffsHarbour,21.4,26.5,0.0,5.8,2.2,33.0,No,Yes
2009-03-04,CoffsHarbour,21.1,30.4,0.6,1.8,5.0,48.0,No,Yes
2009-03-05,CoffsHarbour,16.8,24.1,10.2,6.4,11.3,33.0,Yes,No
2009-03-06,CoffsHarbour,13.8,26.0,0.0,4.6,10.2,35.0,No,No
2009-03-07,CoffsHarbour,17.8,27.9,0.0,4.0,11.4,52.0,No,No
2009-03-08,CoffsHarbour,19.6,27.5,0.0,5.4,9.3,35.0,No,No
2009-03-09,CoffsHarbour,19.1,25.7,0.2,5.0,5.8,43.0,No,Yes
2009-03-10,CoffsHarbour,19.8,27.1,24.4,8.6,9.0,35.0,Yes,Yes
2009-03-11,CoffsHarbour,18.7,25.6,6.8,3.8,3.4,33.0,Yes,Yes
2009-03-12,CoffsHarbour,16.5,25.5,16.8,2.8,6.1,19.0,Yes,No
2009-03-13,CoffsHarbour,18.5,26.9,0.0,3.2,11.0,30.0,No,No
2009-03-14,CoffsHarbour,18.2,28.2,0.0,6.8,9.0,50.0,No,Yes
2009-03-15,CoffsHarbour,20.1,29.4,3.2,3.8,7.1,46.0,Yes,No
2009-03-16,CoffsHarbour,19.5,24.9,0.8,4.2,2.8,31.0,No,Yes
2009-03-17,CoffsHarbour,16.4,25.2,1.4,1.6,6.7,33.0,Yes,No
2009-03-18,CoffsHarbour,19.7,25.9,0.0,4.4,6.4,30.0,No,No
2009-03-19,CoffsHarbour,17.7,26.7,0.0,4.0,6.0,31.0,No,No
2009-03-20,CoffsHarbour,16.3,26.8,0.0,2.2,9.4,22.0,No,No
2009-03-21,CoffsHarbour,17.9,26.4,0.0,4.2,6.3,31.0,No,No
2009-03-22,CoffsHarbour,17.0,25.9,0.4,3.2,9.0,33.0,No,Yes
2009-03-23,CoffsHarbour,16.1,25.8,2.4,3.8,11.1,22.0,Yes,No
2009-03-24,CoffsHarbour,15.5,26.6,0.0,3.4,11.1,30.0,No,No
2009-03-25,CoffsHarbour,14.7,26.8,0.0,6.4,11.2,33.0,No,No
2009-03-26,CoffsHarbour,15.2,26.7,0.0,3.8,11.4,39.0,No,No
2009-03-27,CoffsHarbour,16.6,26.8,0.0,4.6,6.4,52.0,No,Yes
2009-03-28,CoffsHarbour,17.7,25.3,12.0,6.4,9.7,44.0,Yes,No
2009-03-29,CoffsHarbour,17.5,25.1,0.2,3.6,7.9,43.0,No,Yes
2009-03-30,CoffsHarbour,18.9,22.9,11.4,4.8,0.3,69.0,Yes,Yes
2009-04-02,CoffsHarbour,20.9,25.6,10.4,3.0,3.5,43.0,Yes,Yes
2009-04-03,CoffsHarbour,19.9,25.3,7.4,3.4,3.4,35.0,Yes,Yes
2009-04-04,CoffsHarbour,19.7,25.0,15.6,1.2,1.9,41.0,Yes,Yes
2009-04-05,CoffsHarbour,19.4,23.3,17.4,3.2,1.1,35.0,Yes,Yes
2009-04-06,CoffsHarbour,17.5,25.0,9.4,1.2,7.8,44.0,Yes,Yes
2009-04-08,CoffsHarbour,17.0,23.4,15.6,4.2,8.8,37.0,Yes,Yes
2009-04-09,CoffsHarbour,16.1,22.3,9.2,3.0,1.8,31.0,Yes,Yes
2009-04-10,CoffsHarbour,14.8,25.1,2.0,1.4,6.6,37.0,Yes,No
2009-04-11,CoffsHarbour,16.1,24.8,0.0,3.2,3.1,31.0,No,Yes
2009-04-12,CoffsHarbour,18.4,24.2,4.0,2.6,1.1,28.0,Yes,Yes
2009-04-13,CoffsHarbour,18.7,21.3,9.2,1.4,0.0,24.0,Yes,Yes
2009-04-15,CoffsHarbour,16.9,26.5,7.0,2.0,10.4,26.0,Yes,No
2009-04-16,CoffsHarbour,13.3,25.6,0.0,3.4,10.5,28.0,No,No
2009-04-17,CoffsHarbour,13.5,24.5,0.0,3.6,9.9,30.0,No,No
2009-04-18,CoffsHarbour,13.8,24.0,0.2,4.2,9.0,56.0,No,Yes
2009-04-19,CoffsHarbour,15.9,23.9,1.2,4.2,9.5,61.0,Yes,Yes
2009-04-20,CoffsHarbour,16.5,21.4,3.4,4.0,0.5,57.0,Yes,Yes
2009-04-22,CoffsHarbour,16.3,21.7,11.2,2.4,4.3,41.0,Yes,Yes
2009-04-24,CoffsHarbour,11.5,24.8,0.0,2.2,9.5,33.0,No,No
2009-04-25,CoffsHarbour,18.5,28.6,0.0,2.4,9.8,39.0,No,No
2009-04-26,CoffsHarbour,13.0,27.8,0.0,3.8,10.5,37.0,No,No
2009-04-27,CoffsHarbour,10.8,19.9,0.0,3.8,10.5,28.0,No,No
2009-04-28,CoffsHarbour,8.8,24.2,0.0,2.8,10.4,24.0,No,No
2009-04-29,CoffsHarbour,10.5,19.6,0.0,3.2,3.1,41.0,No,No
2009-04-30,CoffsHarbour,10.0,21.2,0.0,0.6,10.4,37.0,No,No
2009-05-01,CoffsHarbour,13.2,22.0,0.0,3.8,4.8,30.0,No,No
2009-05-02,CoffsHarbour,12.2,23.7,0.0,6.4,6.4,41.0,No,No
2009-05-03,CoffsHarbour,13.2,22.3,0.0,4.8,8.8,44.0,No,Yes
2009-05-04,CoffsHarbour,14.8,21.9,4.0,3.8,8.9,31.0,Yes,Yes
2009-05-05,CoffsHarbour,12.9,22.5,1.4,1.6,4.5,39.0,Yes,Yes
2009-05-06,CoffsHarbour,15.1,20.3,20.2,5.4,2.6,33.0,Yes,Yes
2009-05-07,CoffsHarbour,11.6,22.3,1.2,1.8,10.0,17.0,Yes,No
2009-05-08,CoffsHarbour,11.1,22.2,0.0,2.0,9.8,57.0,No,No
2009-05-09,CoffsHarbour,11.5,21.9,0.4,3.2,10.2,35.0,No,No
2009-05-10,CoffsHarbour,11.2,22.5,0.0,3.2,9.1,52.0,No,Yes
2009-05-11,CoffsHarbour,13.9,20.8,4.2,1.0,9.4,37.0,Yes,No
2009-05-14,CoffsHarbour,7.1,22.3,0.0,1.4,10.2,20.0,No,No
2009-05-15,CoffsHarbour,5.9,23.2,0.0,2.2,10.0,30.0,No,No
2009-05-16,CoffsHarbour,7.5,22.6,0.0,2.6,9.9,19.0,No,No
2009-05-17,CoffsHarbour,9.5,20.8,0.0,2.2,9.2,26.0,No,No
2009-05-18,CoffsHarbour,11.7,19.8,0.2,2.2,2.2,41.0,No,Yes
2009-05-19,CoffsHarbour,15.4,19.9,4.6,7.0,0.4,50.0,Yes,Yes
2009-05-20,CoffsHarbour,16.4,20.5,1.6,2.0,0.0,61.0,Yes,Yes
2009-05-23,CoffsHarbour,17.1,20.5,19.6,4.8,0.0,69.0,Yes,Yes
2009-05-24,CoffsHarbour,17.5,21.5,3.6,2.6,0.7,48.0,Yes,Yes
2009-05-25,CoffsHarbour,13.8,19.5,2.8,2.8,0.2,26.0,Yes,No
2009-05-26,CoffsHarbour,12.5,20.1,0.4,1.2,2.7,22.0,No,No
2009-05-27,CoffsHarbour,10.7,21.1,0.0,1.2,8.9,20.0,No,No
2009-05-28,CoffsHarbour,11.9,20.9,0.0,1.4,9.4,22.0,No,Yes
2009-05-29,CoffsHarbour,13.8,19.8,1.4,2.0,7.1,50.0,Yes,No
2009-05-30,CoffsHarbour,12.7,20.0,0.0,2.4,8.5,43.0,No,Yes
2009-05-31,CoffsHarbour,13.2,18.6,3.4,3.4,2.8,39.0,Yes,No
2009-06-01,CoffsHarbour,10.7,19.0,0.4,1.4,3.6,33.0,No,Yes
2009-06-02,CoffsHarbour,12.3,18.6,11.2,2.6,2.5,28.0,Yes,Yes
2009-06-03,CoffsHarbour,13.5,20.1,7.4,1.0,6.9,17.0,Yes,Yes
2009-06-05,CoffsHarbour,10.5,21.5,0.6,0.8,8.2,19.0,No,No
2009-06-06,CoffsHarbour,8.5,19.2,0.0,1.8,9.1,30.0,No,No
2009-06-13,CoffsHarbour,7.0,21.3,0.0,1.8,9.0,31.0,No,No
2009-06-14,CoffsHarbour,3.6,19.0,0.0,1.6,7.9,54.0,No,No
2009-06-15,CoffsHarbour,8.8,20.7,0.0,1.2,5.1,28.0,No,Yes
2009-06-16,CoffsHarbour,7.7,19.5,10.6,2.8,9.4,33.0,Yes,No
